Date	Time	System Setting	System Mode	Calendar Event	Program Mode	Cool Set Temp (C)	Heat Set Temp (C)	Current Temp (C)	Current Humidity (%RH)	Outdoor Temp (C)	Wind Speed (km/h)	Cool Stage 1 (sec)	Cool Stage 2 (sec)	Heat Stage 1 (sec)	Heat Stage 2 (sec)	Aux Heat 1 (sec)	Aux Heat 2 (sec)	Fan (sec)	DM Offset	Thermostat Temperature (C)	Thermostat Humidity (%RH)	Thermostat Motion	Living Room (C)	Living Room Motion	Bedroom (C)	Bedroom Motion	Downstairs (C)	Downstairs Motion
2016-02-14	"05:00:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.1	60	6	2	0	0	300	0	0	0	300		20.4	60	0	18.4	0	18.6	0	20.3	0
2016-02-14	"05:05:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.2	60	6	2	0	0	300	0	0	0	300		20.6	60	0	18.5	0	18.7	0	20.4	0
2016-02-14	"05:10:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.3	59	6	2	0	0	300	0	0	0	300		20.7	59	0	18.6	0	18.8	0	20.6	0
2016-02-14	"05:15:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.3	59	6	2	0	0	300	0	0	0	300		20.7	59	0	18.8	0	18.8	0	20.6	0
2016-02-14	"05:20:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.4	59	6	2	0	0	300	0	0	0	300		20.8	59	0	18.8	0	18.8	0	20.7	0
2016-02-14	"05:25:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.5	59	6	2	0	0	300	0	0	0	300		20.8	59	0	18.8	0	18.9	0	20.8	0
2016-02-14	"05:30:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.6	59	6.1	2	0	0	300	0	0	0	300		20.9	59	0	18.9	0	18.9	0	20.8	0
2016-02-14	"05:35:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.6	59	6.1	2	0	0	300	0	0	0	300		21	59	0	18.9	0	19	0	20.8	0
2016-02-14	"05:40:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.6	59	6.1	2	0	0	300	0	0	0	300		21.1	59	0	19.1	0	19.1	0	20.9	0
2016-02-14	"05:45:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.7	59	6.1	2	0	0	300	0	0	0	300		21.1	59	0	19.1	0	19.1	0	20.9	0
2016-02-14	"05:50:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.7	59	6.1	2	0	0	300	0	0	0	300		21.1	59	0	19.1	0	19.1	0	20.9	0
2016-02-14	"05:55:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.7	59	6.1	2	0	0	300	0	0	0	300		21.2	59	0	19.2	0	19.2	0	20.9	0
2016-02-14	"06:00:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.8	59	6.1	2	0	0	300	0	0	0	300		21.2	59	0	19.3	0	19.2	0	21.1	0
2016-02-14	"06:05:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.8	59	6.1	2	0	0	15	0	0	0	60		21.2	59	0	19.3	0	19.2	0	21.1	0
2016-02-14	"06:10:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.8	59	6.1	2	0	0	0	0	0	0	0		20.9	59	0	19.3	0	19.2	0	21.1	0
2016-02-14	"06:15:00"	"auto"	"compressorHeatOff"	""	"Sleep"	27	19	19.7	60	6.1	2	0	0	60	0	0	0	105		20.7	60	0	19.2	0	19.1	0	20.9	0
2016-02-14	"06:20:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	27	19	19.6	60	6.1	2	0	0	300	0	0	0	300		20.6	60	0	19.1	0	19.1	0	20.8	0
2016-02-14	"06:25:00"	"auto"	"compressorHeatStage1On"	"(SmartRecovery)"	"Sleep"	26.5	19.4	19.6	60	6.1	2	0	0	300	60	0	0	300		20.7	60	0	19.1	0	19.1	0	20.8	0
2016-02-14	"06:30:00"	"auto"	"compressorHeatStage2On"	""	"Home"	26	20	19.7	58	6.1	3	0	0	300	300	0	0	300		21.1	58	0	19.2	0	19.1	0	20.9	0
2016-02-14	"06:35:00"	"auto"	"compressorHeatStage2On"	""	"Home"	26	20	19.8	57	6.1	3	0	0	240	240	0	0	285		21.8	57	0	19.4	0	19.2	0	21.1	0
2016-02-14	"06:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	57	6.1	3	0	0	0	0	0	0	0		22	57	0	19.6	0	19.3	0	21.2	0
2016-02-14	"06:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	58	6.1	3	0	0	0	0	0	0	165		21.6	58	0	19.5	0	19.4	0	21.3	0
2016-02-14	"06:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	59	6.1	3	0	0	0	0	0	0	300		21.1	59	0	19.4	0	19.3	0	21.1	0
2016-02-14	"06:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	59	6.1	3	0	0	0	0	0	0	270		20.9	59	0	19.3	0	19.2	0	20.9	0
2016-02-14	"07:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	60	6.1	3	0	0	90	0	0	0	105		20.7	60	0	19.2	0	19.2	0	20.9	0
2016-02-14	"07:05:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	6.1	3	0	0	300	0	0	0	300		20.6	60	0	19.1	0	19.2	0	20.8	0
2016-02-14	"07:10:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	6.1	3	0	0	300	0	0	0	300		20.8	60	0	19.1	0	19.2	0	20.8	0
2016-02-14	"07:15:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	59	6.1	3	0	0	300	0	0	0	300		21	59	0	19.2	0	19.2	0	20.9	0
2016-02-14	"07:20:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	6.1	3	0	0	300	0	0	0	300		21.2	59	0	19.3	0	19.2	0	21.2	0
2016-02-14	"07:25:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	6.1	3	0	0	195	0	0	0	240		21.3	59	0	19.4	0	19.3	0	21.2	0
2016-02-14	"07:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	6.1	2	0	0	0	0	0	0	0		21.2	59	0	19.6	0	19.4	1	21.3	0
2016-02-14	"07:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	6.1	2	0	0	0	0	0	0	210		21	60	1	19.5	0	19.3	1	21.2	0
2016-02-14	"07:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	6.1	2	0	0	0	0	0	0	270		20.8	61	0	19.4	0	19.3	0	21.1	0
2016-02-14	"07:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	6.1	2	0	0	0	0	0	0	105		20.7	61	0	19.3	0	19.3	0	21	0
2016-02-14	"07:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	61	6.1	2	0	0	135	0	0	0	300		20.6	61	0	19.2	0	19.2	0	20.9	0
2016-02-14	"07:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	61	6.1	2	0	0	300	0	0	0	300		20.6	61	0	19.2	0	19.2	0	20.9	0
2016-02-14	"08:00:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	61	6.1	2	0	0	300	0	0	0	300		20.8	61	0	19.2	0	19.2	0	21	0
2016-02-14	"08:05:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	60	6.1	2	0	0	300	0	0	0	300		21	60	0	19.3	0	19.2	0	21.1	0
2016-02-14	"08:10:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	6.1	2	0	0	135	0	0	0	180		21.1	59	0	19.4	0	19.2	0	21.2	0
2016-02-14	"08:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	6.1	2	0	0	0	0	0	0	105		21.1	59	1	19.5	0	19.3	0	21.3	0
2016-02-14	"08:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	6.1	2	0	0	0	0	0	0	300		20.9	60	0	19.4	0	19.3	0	21.3	0
2016-02-14	"08:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	6.1	2	0	0	0	0	0	0	270		20.8	61	0	19.3	0	19.3	0	21.2	0
2016-02-14	"08:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	6.3	2	0	0	0	0	0	0	105		20.6	61	0	19.3	0	19.3	0	21	0
2016-02-14	"08:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	6.3	2	0	0	0	0	0	0	300		20.5	61	0	19.3	0	19.2	0	20.9	0
2016-02-14	"08:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	6.3	2	0	0	195	0	0	0	300		20.5	62	0	19.2	0	19.2	0	20.9	0
2016-02-14	"08:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	62	6.3	2	0	0	300	0	0	0	300		20.6	62	0	19.2	0	19.2	0	20.9	0
2016-02-14	"08:50:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	61	6.3	2	0	0	300	0	0	0	300		20.8	61	0	19.2	0	19.2	0	20.9	0
2016-02-14	"08:55:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	60	6.3	2	0	0	225	0	0	0	270		21.1	60	0	19.4	0	19.2	0	21.2	0
2016-02-14	"09:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	6.4	2	0	0	0	0	0	0	0		21.1	59	0	19.5	0	19.2	0	21.4	0
2016-02-14	"09:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	6.4	2	0	0	0	0	0	0	180		20.9	61	1	19.4	0	19.3	0	21.3	0
2016-02-14	"09:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	6.4	2	0	0	0	0	0	0	270		20.8	62	0	19.3	0	19.2	0	21.2	0
2016-02-14	"09:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	105		20.7	62	0	19.3	0	19.2	0	21.1	0
2016-02-14	"09:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	300		20.7	62	0	19.3	0	19.2	0	20.9	0
2016-02-14	"09:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	270		20.6	62	1	19.3	0	19.2	0	20.9	0
2016-02-14	"09:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	63	6.3	2	0	0	255	0	0	0	255		20.6	63	1	19.3	0	19.1	0	20.9	0
2016-02-14	"09:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	63	6.3	2	0	0	300	0	0	0	300		20.8	63	1	19.3	0	19.1	0	20.9	0
2016-02-14	"09:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	62	6.3	2	0	0	300	0	0	0	300		21.1	62	1	19.4	0	19.1	0	21	0
2016-02-14	"09:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	61	6.3	2	0	0	45	0	0	0	90		21.3	61	1	19.7	0	19.2	0	21.2	0
2016-02-14	"09:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	62	6.3	2	0	0	0	0	0	0	135		21.1	62	1	19.7	0	19.3	0	21.3	0
2016-02-14	"09:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	62	6.3	2	0	0	0	0	0	0	270		20.9	62	0	19.7	0	19.2	0	21.2	0
2016-02-14	"10:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	6.4	2	0	0	0	0	0	0	105		20.8	61	1	19.6	0	19.2	0	21.1	0
2016-02-14	"10:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	6.4	2	0	0	0	0	0	0	300		20.7	63	0	19.6	0	19.1	0	21	0
2016-02-14	"10:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	270		20.6	62	1	19.6	0	19.1	0	20.9	0
2016-02-14	"10:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	105		20.5	62	1	19.6	0	19	0	20.9	0
2016-02-14	"10:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	6.4	2	0	0	0	0	0	0	300		20.4	63	1	19.6	0	18.9	0	20.8	0
2016-02-14	"10:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.4	2	0	0	0	0	0	0	270		20.4	62	1	19.6	0	18.9	0	20.8	0
2016-02-14	"10:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	6.8	2	0	0	90	0	0	0	105		20.4	62	0	19.6	0	18.9	0	20.8	0
2016-02-14	"10:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	63	6.8	2	0	0	300	0	0	0	300		20.4	63	0	19.4	0	18.9	0	20.8	0
2016-02-14	"10:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	62	6.8	2	0	0	300	0	0	0	300		20.7	62	0	19.5	0	18.9	0	20.8	0
2016-02-14	"10:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	61	6.8	2	0	0	210	0	0	0	255		21	61	0	19.7	0	19	0	21	0
2016-02-14	"10:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	6.8	2	0	0	0	0	0	0	120		21.1	61	1	19.8	0	19.2	0	21.2	0
2016-02-14	"10:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	61	6.8	2	0	0	0	0	0	0	270		20.9	61	1	19.8	0	19.2	0	21.2	0
2016-02-14	"11:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	6.7	2	0	0	0	0	0	0	105		20.8	61	0	19.8	0	19.2	0	21.1	0
2016-02-14	"11:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	62	6.7	2	0	0	0	0	0	0	300		20.7	62	1	19.7	0	19.1	0	20.9	0
2016-02-14	"11:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.7	2	0	0	0	0	0	0	270		20.6	62	0	19.6	0	19.1	0	20.9	0
2016-02-14	"11:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	6.7	2	0	0	0	0	0	0	105		20.5	63	0	19.6	0	18.9	0	20.9	0
2016-02-14	"11:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	6.7	2	0	0	0	0	0	0	300		20.4	62	1	19.6	0	18.9	0	20.9	0
2016-02-14	"11:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	63	6.7	2	0	0	0	0	0	0	270		20.4	63	0	19.6	0	18.9	0	20.8	0
2016-02-14	"11:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	6.6	2	0	0	255	0	0	0	255		20.4	62	0	19.4	0	18.9	0	20.8	0
2016-02-14	"11:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	62	6.6	2	0	0	300	0	0	0	300		20.6	62	0	19.4	0	18.9	0	20.8	0
2016-02-14	"11:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	61	6.6	2	0	0	300	0	0	0	300		20.8	61	0	19.5	0	18.9	0	20.9	0
2016-02-14	"11:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	61	6.6	2	0	0	255	0	0	0	300		21.1	61	0	19.6	0	19	0	21.2	0
2016-02-14	"11:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	6.6	2	0	0	0	0	0	0	0		21.2	60	0	19.7	0	19.1	0	21.3	0
2016-02-14	"11:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	60	6.6	2	0	0	0	0	0	0	0		20.9	60	0	19.8	0	19.2	0	21.3	0
2016-02-14	"12:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	61	7.2	2	0	0	0	0	0	0	300		20.8	61	0	19.7	0	19.2	0	21.2	0
2016-02-14	"12:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	7.2	2	0	0	0	0	0	0	300		20.7	61	0	19.7	0	19.1	0	21.1	0
2016-02-14	"12:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	7.2	2	0	0	0	0	0	0	270		20.6	61	0	19.6	0	18.9	0	21	0
2016-02-14	"12:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	7.2	2	0	0	0	0	0	0	105		20.5	62	0	19.6	0	18.9	0	20.9	0
2016-02-14	"12:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	62	7.2	2	0	0	0	0	0	0	300		20.4	62	0	19.5	0	18.9	0	20.9	0
2016-02-14	"12:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	62	7.2	2	0	0	195	0	0	0	300		20.4	62	0	19.4	0	18.9	0	20.8	0
2016-02-14	"12:30:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	7.4	2	0	0	300	0	0	0	300		20.6	60	0	19.4	0	18.8	0	20.8	0
2016-02-14	"12:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	59	7.4	2	0	0	300	0	0	0	300		20.9	59	0	19.4	0	18.9	0	21	0
2016-02-14	"12:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	7.4	2	0	0	285	0	0	0	300		21.2	59	0	19.6	0	18.9	0	21.1	0
2016-02-14	"12:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	7.4	2	0	0	0	0	0	0	30		21.2	59	0	19.8	0	19.2	0	21.4	0
2016-02-14	"12:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	7.4	2	0	0	0	0	0	0	120		21.1	59	0	19.8	0	19.2	0	21.3	0
2016-02-14	"12:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	7.4	2	0	0	0	0	0	0	270		20.9	60	0	19.8	0	19.1	0	21.2	0
2016-02-14	"13:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	7.3	2	0	0	0	0	0	0	105		20.8	60	0	19.7	0	19.1	0	21.1	0
2016-02-14	"13:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.3	2	0	0	0	0	0	0	300		20.7	60	0	19.6	0	19	0	21	0
2016-02-14	"13:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.3	2	0	0	0	0	0	0	270		20.6	60	0	19.6	0	18.9	0	20.9	0
2016-02-14	"13:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.3	2	0	0	0	0	0	0	105		20.5	60	0	19.6	0	18.9	0	20.9	0
2016-02-14	"13:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	7.3	2	0	0	0	0	0	0	300		20.4	61	1	19.5	0	18.9	0	20.9	0
2016-02-14	"13:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	61	7.3	2	0	0	150	0	0	0	300		20.4	61	1	19.4	0	18.9	0	20.9	0
2016-02-14	"13:30:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	7.7	2	0	0	300	0	0	0	300		20.5	60	0	19.4	0	18.8	0	20.8	0
2016-02-14	"13:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	59	7.7	2	0	0	300	0	0	0	300		20.8	59	0	19.4	0	18.8	0	20.9	0
2016-02-14	"13:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	58	7.7	2	0	0	150	0	0	0	195		21	58	0	19.7	0	19	0	21.1	0
2016-02-14	"13:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	58	7.7	2	0	0	0	0	0	0	0		21.1	58	0	19.8	0	19.1	0	21.3	0
2016-02-14	"13:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	7.7	2	0	0	0	0	0	0	255		20.8	59	0	19.8	0	19.2	0	21.3	0
2016-02-14	"13:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	61	7.7	2	0	0	0	0	0	0	270		20.7	61	0	19.7	0	19.1	0	21.2	0
2016-02-14	"14:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	7.7	2	0	0	0	0	0	0	105		20.6	60	0	19.6	0	19.1	0	21.1	0
2016-02-14	"14:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.7	2	0	0	0	0	0	0	300		20.5	60	0	19.6	0	18.9	0	20.9	0
2016-02-14	"14:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.7	2	0	0	0	0	0	0	270		20.4	60	0	19.4	0	18.9	0	20.9	0
2016-02-14	"14:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	60	7.7	2	0	0	45	0	0	0	105		20.4	60	0	19.4	0	18.9	0	20.9	0
2016-02-14	"14:20:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	7.7	2	0	0	300	0	0	0	300		20.4	60	0	19.4	0	18.8	0	20.8	0
2016-02-14	"14:25:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	59	7.7	2	0	0	300	0	0	0	300		20.7	59	0	19.5	0	18.9	0	20.9	0
2016-02-14	"14:30:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	59	7.8	2	0	0	300	0	0	0	300		21	59	0	19.6	0	18.9	0	21.1	0
2016-02-14	"14:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	20	58	7.8	2	0	0	30	0	0	0	75		21.2	58	0	19.7	0	19.1	0	21.2	0
2016-02-14	"14:40:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20.1	59	7.8	2	0	0	0	0	0	0	30		21.1	59	1	19.8	0	19.2	0	21.3	0
2016-02-14	"14:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	60	7.8	2	0	0	0	0	0	0	300		20.8	60	1	19.8	0	19.1	0	21.2	0
2016-02-14	"14:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	7.8	2	0	0	0	0	0	0	300		20.8	60	0	19.7	0	19.1	0	21.1	0
2016-02-14	"14:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	60	7.8	2	0	0	0	0	0	0	270		20.7	60	0	19.7	0	19.1	0	21.1	0
2016-02-14	"15:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.8	2	0	0	0	0	0	0	150		20.7	60	1	19.6	0	19	0	20.9	0
2016-02-14	"15:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.8	2	0	0	0	0	0	0	300		20.7	60	1	19.6	0	18.9	0	20.9	0
2016-02-14	"15:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	7.8	2	0	0	0	0	0	0	270		20.7	60	0	19.6	0	18.9	0	20.9	0
2016-02-14	"15:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	7.8	2	0	0	0	0	0	0	105		20.6	61	1	19.6	0	18.9	0	20.9	0
2016-02-14	"15:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	61	7.8	2	0	0	0	0	0	0	300		20.6	61	1	19.6	0	18.9	0	20.8	0
2016-02-14	"15:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	61	7.8	2	0	0	90	0	0	0	300		20.7	61	1	19.5	0	18.9	0	20.8	0
2016-02-14	"15:30:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	7.8	2	0	0	300	0	0	0	300		20.8	60	1	19.4	0	18.8	0	20.8	0
2016-02-14	"15:35:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	60	7.8	2	0	0	300	0	0	0	300		21.1	60	0	19.6	0	18.9	0	20.8	0
2016-02-14	"15:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.9	59	7.8	2	0	0	240	0	0	0	285		21.3	59	1	19.7	0	18.9	0	21.1	0
2016-02-14	"15:45:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	58	7.8	2	0	0	0	0	0	0	0		21.3	58	0	19.8	0	19.1	0	21.2	0
2016-02-14	"15:50:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	7.8	2	0	0	0	0	0	0	165		21.2	59	0	19.8	0	19.2	0	21.2	0
2016-02-14	"15:55:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	7.8	2	0	0	0	0	0	0	270		21.1	59	0	19.8	0	19.2	0	21.2	0
2016-02-14	"16:00:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	20	59	8.4	1	0	0	0	0	0	0	105		20.9	59	0	19.8	0	19.2	0	21.1	0
2016-02-14	"16:05:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.9	59	8.4	1	0	0	0	0	0	0	300		20.9	59	0	19.7	0	19.1	0	20.9	0
2016-02-14	"16:10:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	8.4	1	0	0	0	0	0	0	270		20.8	60	0	19.7	0	19	0	20.9	0
2016-02-14	"16:15:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	60	8.4	1	0	0	0	0	0	0	105		20.7	60	0	19.6	0	18.9	0	20.9	0
2016-02-14	"16:20:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	59	8.4	1	0	0	0	0	0	0	300		20.7	59	0	19.6	0	18.9	0	20.9	0
2016-02-14	"16:25:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	59	8.4	1	0	0	0	0	0	0	270		20.7	59	0	19.6	0	18.9	0	20.8	0
2016-02-14	"16:30:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.8	59	8.6	1	0	0	0	0	0	0	105		20.7	59	1	19.6	0	18.9	0	20.8	0
2016-02-14	"16:35:00"	"auto"	"compressorHeatOff"	""	"Home"	26	20	19.7	60	8.6	1	0	0	240	0	0	0	300		20.6	60	1	19.5	0	18.9	0	20.8	0
2016-02-14	"16:40:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.7	60	8.6	1	0	0	300	0	0	0	300		20.8	60	0	19.5	0	18.9	0	20.8	1
2016-02-14	"16:45:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	19.8	59	8.6	1	0	0	300	0	0	0	300		21.1	59	0	19.6	0	19	0	21	1
2016-02-14	"16:50:00"	"auto"	"compressorHeatStage1On"	""	"Home"	26	20	20	58	8.6	1	0	0	90	0	0	0	135		21.2	58	0	19.7	0	19.1	0	21.2	1
